Car_ID,Brand,Model,Car_Type,Year,Fuel_Type,Transmission,Mileage,Engine_cc,Power_HP,Seats,Color,Price_INR,Condition,Owner_Type,Insurance_Status,Registration_City,Service_History,Accident_History,Car_Availability
2411,Hyundai,i10,Hatchback,2006,Petrol,Automatic,14.44,2219,206,7,White,2189686,Used,2nd,Expired,Port Mia,No,No,Available
2412,MG,ZS EV,SUV,2006,CNG,Automatic,20.21,3646,92,4,Grey,4770550,New,2nd,Expired,North Victoriahaven,No,No,Sold
2413,Renault,Triber,Sedan,2006,Petrol,Automatic,23.33,4299,90,4,Grey,3565375,Used,3rd,Valid,Scottfurt,No,Yes,Available
2414,Kia,Carnival,SUV,2014,Diesel,Manual,11.54,1450,292,8,Red,3905091,Used,3rd,Expired,Lake Brian,No,Yes,Sold
2415,Maruti,Alto,Hatchback,2024,EV,Manual,14.39,4945,101,4,White,1025958,Used,2nd,Valid,Jamieberg,Yes,Yes,Sold
2416,Audi,Q5,SUV,2022,CNG,Automatic,16.59,1873,190,5,Black,1253738,New,1st,Valid,Lake Tiffany,No,Yes,Sold
2417,Toyota,Yaris,Sedan,2013,Diesel,Manual,15.55,2645,414,2,Red,1780060,Used,2nd,Valid,Baldwinhaven,Yes,No,Available
2418,Volkswagen,ID.4,EV,2023,Petrol,Manual,19.9,1230,173,2,Silver,4972400,New,3rd,Expired,New Brian,Yes,No,Available
2419,MG,ZS EV Hatch,Hatchback,2017,Petrol,Manual,11.5,1036,421,5,Red,3121168,Used,3rd,Expired,Daniellehaven,No,Yes,Available
2420,Mahindra,Marazzo,MPV,2014,Diesel,Manual,17.28,2413,367,8,Blue,1012330,Used,3rd,Valid,West Ashleyside,No,No,Sold
2421,Hyundai,Staria,MPV,2016,EV,Automatic,18.87,4768,73,4,Silver,479824,New,2nd,Expired,Sarafort,Yes,Yes,Sold
2422,Renault,K-ZE,EV,2009,Petrol,Manual,14.62,3616,184,2,Black,1593826,New,3rd,Expired,Port Rickyshire,Yes,Yes,Sold
2423,Ford,Figo,Hatchback,2006,EV,Automatic,14.1,878,337,7,White,457917,New,2nd,Expired,Velazquezmouth,No,No,Sold
2424,Maruti,Dzire,Sedan,2012,Diesel,Automatic,12.65,1659,231,2,Black,700463,New,2nd,Expired,Stephaniemouth,No,No,Available
2425,Honda,Civic,Sedan,2014,Petrol,Manual,13.65,4891,125,5,Red,1299978,New,1st,Valid,Shawnshire,No,Yes,Sold
2426,Kia,Picanto,Hatchback,2007,CNG,Manual,24.41,3078,100,8,Blue,3160391,Used,2nd,Valid,Daniellehaven,Yes,Yes,Sold
2427,Maruti,Alto,Hatchback,2012,Petrol,Automatic,13.87,3895,138,5,Silver,1835382,New,3rd,Expired,Lake Brian,No,Yes,Available
2428,Toyota,Corolla,Sedan,2013,EV,Manual,19.17,2918,81,2,Black,1181498,Used,3rd,Expired,West Ashleyside,No,Yes,Available
2429,Honda,Jazz,Hatchback,2019,Diesel,Automatic,11.45,3592,431,7,White,3900055,New,1st,Expired,Claudiatown,No,Yes,Sold
2430,MG,ZS EV Hatch,Hatchback,2010,EV,Manual,24.33,1933,447,5,Green,2511408,Used,2nd,Expired,Lake Tiffany,Yes,Yes,Available
2431,BMW,5 Series,Sedan,2006,Petrol,Manual,22.44,4334,133,2,Blue,1788886,Used,1st,Expired,Amyhaven,No,Yes,Available
2432,Volkswagen,Tiguan,SUV,2011,Petrol,Automatic,24.59,3996,98,2,Blue,2617995,New,3rd,Expired,West Jennifer,No,No,Available
2433,Volkswagen,Tiguan,SUV,2022,EV,Manual,14.24,1934,384,7,Blue,4385413,Used,2nd,Expired,North Nancystad,No,No,Available
2434,Volkswagen,Virtus,Sedan,2006,CNG,Manual,19.5,2034,201,4,Red,3451772,Used,3rd,Valid,Lake Tiffany,No,No,Sold
2435,BMW,iX,EV,2013,Petrol,Automatic,16.81,3853,278,5,Red,2518078,Used,3rd,Valid,North Bethanyville,Yes,No,Available
2436,Mercedes,E-Class,Sedan,2010,EV,Manual,23.71,4696,298,4,Red,3650415,New,1st,Valid,North Gina,No,Yes,Sold
2437,Kia,Picanto,Hatchback,2015,EV,Automatic,18.29,1566,234,7,Grey,408120,Used,2nd,Expired,Daniellehaven,Yes,No,Available
2438,Mercedes,C-Class,Sedan,2011,Petrol,Automatic,15.27,3634,92,7,White,3519898,New,1st,Valid,New Brian,No,Yes,Sold
2439,Mercedes,E-Class Cabriolet,Convertible,2006,EV,Automatic,24.98,1620,343,2,Blue,4791511,Used,2nd,Valid,North Gina,No,Yes,Sold
2440,Toyota,bZ4X,EV,2022,EV,Manual,14.19,1706,51,5,Silver,1243212,New,1st,Valid,Lake Brian,No,No,Sold
2441,Renault,Triber,Sedan,2021,Diesel,Automatic,13.68,1131,389,5,Green,1716963,Used,2nd,Valid,Hallport,Yes,No,Available
2442,Maruti,Ertiga,MPV,2010,CNG,Manual,17.89,2004,54,5,White,1610522,Used,3rd,Expired,South Monica,Yes,Yes,Available
2443,Renault,Triber,Sedan,2022,Diesel,Manual,22.19,4444,408,7,Red,1466261,Used,2nd,Valid,New Josephshire,No,Yes,Available
2444,Tata,Tigor,Sedan,2024,Petrol,Manual,17.99,3326,62,7,White,4710431,Used,3rd,Valid,South Carloshaven,No,No,Sold
2445,Tata,Tiago,Hatchback,2023,EV,Manual,19.53,1409,224,8,Blue,825785,New,1st,Expired,Richmondport,Yes,No,Sold
2446,Honda,Honda e,EV,2007,Diesel,Manual,24.34,2430,256,2,Red,1001685,New,2nd,Expired,New Yolanda,Yes,No,Sold
2447,Hyundai,Staria,MPV,2011,Diesel,Manual,22.3,4889,431,2,Green,1611319,Used,3rd,Valid,North Nancystad,Yes,No,Sold
2448,Audi,A5 Cabriolet,Convertible,2006,Petrol,Automatic,12.4,3570,230,4,Red,3154516,Used,3rd,Expired,Daniellehaven,No,Yes,Available
2449,Honda,Jazz,Hatchback,2006,CNG,Automatic,16.03,3083,253,7,White,2257620,Used,2nd,Expired,North Nancystad,Yes,No,Sold
2450,Honda,WR-V,SUV,2012,Diesel,Manual,11.37,4469,255,7,White,2880559,New,2nd,Expired,New Michelleshire,No,No,Sold
2451,Nissan,Leaf,EV,2019,EV,Manual,12.67,1542,368,4,Black,3778820,New,1st,Valid,North Victoriahaven,No,Yes,Available
2452,Mercedes,E-Class Cabriolet,Convertible,2017,Petrol,Manual,19.48,919,305,2,Blue,1237638,New,2nd,Expired,Lake Brian,No,Yes,Sold
2453,Mahindra,Marazzo EV,MPV,2021,EV,Manual,23.67,4695,281,8,Blue,1476018,Used,2nd,Valid,Lake Ashleyside,No,Yes,Available
2454,Ford,Figo,Hatchback,2013,CNG,Automatic,15.79,1090,353,5,Black,512756,Used,1st,Expired,Lake Tiffany,No,Yes,Sold
2455,Renault,K-ZE,EV,2022,Petrol,Manual,21.37,4152,93,7,Green,1675968,New,2nd,Expired,North Nancystad,No,No,Sold
2456,MG,ZS EV Hatch,Hatchback,2007,EV,Manual,19.37,3148,98,7,White,4534551,New,1st,Valid,South Carloshaven,Yes,No,Sold
2457,BMW,4 Series,Coupe,2019,Petrol,Manual,10.03,3354,168,7,Blue,1712182,New,1st,Expired,Lake Ashleyside,No,Yes,Available
2458,Maruti,WagonR EV,EV,2016,CNG,Manual,10.35,2696,170,8,Green,3119637,Used,1st,Valid,South Michaelmouth,No,Yes,Available
2459,Maruti,Baleno,Hatchback,2009,Petrol,Automatic,22.55,2725,110,4,Red,2956480,Used,1st,Expired,Shawnshire,Yes,No,Available
2460,Ford,Tourneo,MPV,2018,Petrol,Manual,14.31,2053,439,7,White,1095559,New,1st,Expired,Velazquezmouth,Yes,Yes,Available
2461,Toyota,Innova Crysta,MPV,2020,CNG,Automatic,23.27,4301,238,4,Black,3991614,Used,2nd,Expired,South Nicholas,No,No,Sold
2462,MG,ZS EV,SUV,2017,Diesel,Manual,15.55,4326,149,2,White,2541114,New,3rd,Expired,Port Nicolefurt,No,Yes,Sold
2463,Mahindra,Scorpio,SUV,2005,EV,Manual,14.59,3462,312,2,Black,4405635,Used,1st,Expired,New Yolanda,No,Yes,Sold
2464,Audi,A4,Sedan,2018,Petrol,Manual,20.64,4058,346,2,Silver,2319003,New,3rd,Valid,New Michelleshire,Yes,No,Available
2465,Renault,Duster,SUV,2010,EV,Automatic,23.3,3289,258,5,Silver,729090,Used,3rd,Expired,Lake Tiffany,No,No,Available
2466,Honda,Civic,Sedan,2021,Diesel,Manual,14.13,1762,200,4,Grey,772727,Used,1st,Valid,Hallport,No,No,Sold
2467,Renault,K-ZE,EV,2023,EV,Automatic,12.66,2225,225,4,Green,2376649,Used,1st,Expired,Daniellehaven,Yes,No,Sold
2468,Honda,Jazz,Hatchback,2012,CNG,Automatic,18.86,1555,191,4,Green,1348028,Used,2nd,Expired,Lake Ashleyside,Yes,No,Sold
2469,Maruti,Ertiga,MPV,2005,Diesel,Manual,16.66,4310,176,8,Grey,781744,New,3rd,Valid,West Jennifer,No,Yes,Sold
2470,Mercedes,C-Class,Sedan,2011,CNG,Manual,16.15,2843,423,7,Silver,1066758,New,3rd,Expired,New Billymouth,No,No,Sold
2471,Volkswagen,ID.4,EV,2018,Diesel,Manual,13.41,2000,363,2,White,3175886,Used,3rd,Expired,Lake Krista,Yes,No,Sold
2472,Skoda,Kodiaq,SUV,2014,Diesel,Automatic,16.06,2390,334,7,Blue,3173302,New,2nd,Expired,Claudiatown,No,No,Sold
2473,Renault,Clio,Hatchback,2025,EV,Automatic,12.31,4149,193,7,Red,1248021,Used,2nd,Expired,Sarafort,No,No,Sold
2474,Renault,Triber,Sedan,2008,EV,Manual,22.54,1011,328,2,Blue,2492911,Used,2nd,Valid,North Bethanyville,Yes,No,Sold
2475,Nissan,Leaf,EV,2007,Diesel,Manual,24.83,1527,328,8,Red,4622281,Used,2nd,Expired,North Victoriahaven,No,No,Available
2476,Skoda,Fabia,Hatchback,2019,CNG,Automatic,17.41,3834,315,5,Blue,1760917,New,2nd,Expired,Graybury,No,Yes,Sold
2477,BMW,Z4,Convertible,2009,EV,Manual,19.51,1167,164,4,Green,1535813,New,2nd,Valid,Port Mia,Yes,Yes,Available
2478,Kia,EV6,EV,2008,Petrol,Manual,14.27,1177,130,8,Blue,1887099,Used,3rd,Valid,Lake Tiffany,No,No,Available
2479,Tata,Altroz,Hatchback,2022,CNG,Manual,13.52,911,259,8,Red,3942399,Used,1st,Valid,South James,Yes,No,Sold
2480,Mahindra,Marazzo EV,MPV,2005,EV,Manual,21.68,912,350,5,Silver,4487285,New,1st,Valid,New John,Yes,No,Available
2481,Nissan,Leaf,EV,2007,Petrol,Manual,17.31,3622,262,8,Red,2490805,New,3rd,Expired,North Tiffany,Yes,Yes,Available
2482,Renault,Duster,SUV,2013,CNG,Manual,18.28,3675,74,4,Green,4406752,New,2nd,Expired,Amyhaven,No,Yes,Sold
2483,Mercedes,EQC,EV,2024,EV,Manual,16.6,4948,373,8,Green,2138585,New,1st,Valid,South James,No,Yes,Sold
2484,Kia,Picanto,Hatchback,2013,EV,Manual,20.53,1930,337,5,Silver,607886,New,3rd,Expired,South James,Yes,No,Available
2485,Maruti,Baleno,Hatchback,2025,CNG,Manual,16.52,1708,352,5,White,3264382,New,2nd,Valid,Lake Ashleyside,No,No,Available
2486,Toyota,Innova Crysta,SUV,2005,Diesel,Automatic,16.84,1191,399,8,Grey,1783753,Used,2nd,Expired,Velazquezmouth,No,No,Available
2487,Nissan,Micra,Hatchback,2010,Petrol,Automatic,15.32,1328,262,4,Grey,3270793,New,3rd,Valid,Port Rickyshire,No,Yes,Sold
2488,Toyota,bZ4X,EV,2021,Diesel,Automatic,19.59,2691,274,8,Green,1078162,Used,3rd,Expired,North Mary,Yes,Yes,Available
2489,MG,Hector,SUV,2010,Diesel,Automatic,24.59,4192,286,4,Blue,548710,New,2nd,Expired,West Isaiah,Yes,Yes,Available
2490,BMW,i4,EV,2006,Petrol,Automatic,18.27,1459,344,2,Green,1396219,New,3rd,Expired,Jamieberg,Yes,No,Sold
2491,Nissan,Micra,Hatchback,2012,CNG,Manual,14.52,2681,237,8,Silver,4531354,Used,1st,Valid,New Yolanda,No,Yes,Sold
2492,Mercedes,GLC,SUV,2014,CNG,Automatic,20.9,3594,394,7,White,905909,Used,3rd,Valid,New Brian,Yes,No,Sold
2493,Maruti,Dzire,Sedan,2015,EV,Manual,22.18,1190,52,4,Grey,2291037,New,2nd,Expired,North Gina,Yes,Yes,Available
2494,Toyota,Corolla,Sedan,2011,CNG,Automatic,19.8,3645,260,5,Silver,1293185,Used,3rd,Valid,Claudiatown,No,No,Available
2495,Hyundai,Verna,Sedan,2025,CNG,Manual,20.57,4385,377,5,Red,3718497,Used,3rd,Expired,South James,No,Yes,Sold
2496,Toyota,bZ4X,EV,2019,CNG,Manual,14.03,3715,260,4,Black,560672,New,1st,Valid,South Carloshaven,No,Yes,Available
2497,Audi,A5,Coupe,2022,EV,Automatic,17.34,979,84,7,Silver,4990525,Used,2nd,Valid,Stephaniemouth,Yes,Yes,Sold
2498,MG,ZS EV,SUV,2017,Diesel,Automatic,15.43,862,246,5,Silver,2286307,New,3rd,Expired,Lake Katherine,Yes,Yes,Available
2499,Mahindra,XUV700,SUV,2011,Petrol,Manual,19.03,3583,330,4,Red,2512371,New,3rd,Expired,Lake Ashleyside,No,Yes,Sold
2500,Tata,Nexon EV,EV,2011,EV,Manual,16.72,3790,270,7,Black,4680324,New,1st,Valid,Hallport,Yes,No,Available
2501,Maruti,WagonR EV,EV,2005,Petrol,Automatic,15.38,1785,180,7,Black,3446217,New,2nd,Valid,New Michelleshire,Yes,No,Sold
2502,Ford,Tourneo,MPV,2005,EV,Manual,17.06,2435,211,2,White,2136928,Used,3rd,Expired,Port Mia,Yes,Yes,Sold
2503,Skoda,Enyaq,EV,2007,Petrol,Automatic,20.37,2464,291,2,Green,468484,Used,1st,Expired,Lake Krista,Yes,Yes,Sold
2504,Mercedes,EQC,EV,2025,Petrol,Automatic,23.16,1595,294,2,Black,1692904,New,1st,Valid,Daniellehaven,No,Yes,Available
2505,BMW,i4,EV,2017,Diesel,Manual,14.41,4781,361,7,Black,4465549,Used,1st,Expired,Jamieberg,Yes,No,Available
2506,Tata,Tiago,Hatchback,2024,Petrol,Manual,23.37,4718,413,7,White,184413,New,1st,Expired,Lake Katherine,Yes,No,Sold
2507,Renault,K-ZE,EV,2007,CNG,Manual,22.35,4801,342,8,Red,3561783,Used,2nd,Expired,New Michelleshire,No,No,Available
2508,Honda,Honda e,EV,2015,Petrol,Manual,23.49,3121,430,2,Grey,4889298,New,2nd,Expired,West Isaiah,Yes,Yes,Sold
2509,Mercedes,C-Class,Sedan,2016,Diesel,Automatic,12.42,4534,72,4,Green,2886915,Used,1st,Valid,North Bethanyville,No,No,Sold
2510,Skoda,Fabia,Hatchback,2007,CNG,Manual,24.07,2765,305,5,Green,3431380,Used,1st,Valid,New Billymouth,No,Yes,Sold
2511,Kia,Picanto,Hatchback,2020,Diesel,Manual,23.03,3666,126,2,Silver,4910461,Used,2nd,Valid,New John,No,Yes,Sold
2512,Skoda,Kodiaq,SUV,2006,Diesel,Manual,21.84,3479,416,4,Grey,635632,New,2nd,Expired,New John,No,Yes,Sold
2513,Mercedes,C-Class Coupe,Coupe,2024,Diesel,Manual,13.12,934,192,7,Blue,4944114,Used,2nd,Expired,Lake Tiffany,Yes,No,Sold
2514,Skoda,Octavia,Sedan,2008,Petrol,Automatic,19.92,3892,364,4,Blue,4395501,Used,3rd,Valid,South Carloshaven,No,Yes,Available
2515,Renault,KWID,Hatchback,2020,Petrol,Automatic,23.59,4954,166,8,Blue,3154030,Used,1st,Valid,South James,Yes,No,Available
2516,Mahindra,XUV700,SUV,2010,CNG,Manual,11.03,857,205,8,Silver,2277549,Used,1st,Valid,North Victoriahaven,Yes,Yes,Sold
2517,Maruti,Ertiga,MPV,2023,EV,Manual,15.01,2144,169,7,Red,1219819,Used,3rd,Valid,Richmondport,Yes,Yes,Available
2518,Mercedes,EQC,EV,2025,Diesel,Manual,14.29,1672,387,5,Grey,4466293,Used,1st,Valid,New Brian,Yes,No,Sold
2519,Hyundai,i10,Hatchback,2022,Diesel,Automatic,21.73,4023,362,4,Red,4088738,New,2nd,Expired,Daniellehaven,Yes,Yes,Sold
2520,Kia,Carnival,SUV,2019,CNG,Manual,22.17,2987,98,5,White,3670324,New,3rd,Expired,West Isaiah,No,Yes,Available
2521,Audi,A5,Coupe,2014,Petrol,Automatic,19.72,4879,370,7,Red,4612335,New,2nd,Expired,New John,No,Yes,Available
2522,Audi,Q5,SUV,2006,EV,Automatic,11.93,2594,123,5,Black,1922350,Used,2nd,Valid,North Gina,No,Yes,Sold
2523,Skoda,Octavia,Sedan,2024,CNG,Manual,10.25,3542,344,8,Blue,408761,Used,1st,Valid,New Brian,Yes,No,Available
2524,Volkswagen,Polo,Hatchback,2016,CNG,Manual,11.91,4148,407,5,Red,2286957,Used,3rd,Valid,Jamieberg,No,Yes,Sold
2525,Nissan,Rogue,SUV,2024,EV,Automatic,18.55,1238,120,5,Green,4946100,New,2nd,Expired,Hallport,Yes,No,Sold
2526,MG,Hector,SUV,2025,EV,Manual,19.87,3388,220,4,White,4594631,New,3rd,Valid,West Ashleyside,No,No,Available
2527,Renault,Kiger,SUV,2023,EV,Automatic,19.24,2485,284,7,Blue,3629064,New,3rd,Valid,Jamieberg,Yes,Yes,Available
2528,Nissan,Rogue,SUV,2020,Diesel,Manual,13.42,2508,437,5,Red,2263201,New,2nd,Valid,Lake Krista,No,Yes,Sold
2529,Audi,e-tron,EV,2024,CNG,Manual,20.58,1362,54,2,Blue,2267328,New,2nd,Valid,Lake Tiffany,No,No,Available
2530,Ford,Mustang Mach-E,EV,2023,CNG,Automatic,13.14,2706,394,5,Blue,2149201,Used,2nd,Valid,North Nancystad,Yes,No,Available
2531,Audi,Q5,SUV,2005,EV,Manual,23.81,4756,261,2,Grey,4623747,New,1st,Valid,Jamieberg,Yes,No,Sold
2532,Renault,Duster,SUV,2013,Diesel,Automatic,18.29,3236,408,7,Grey,590410,New,2nd,Expired,North Nancystad,No,Yes,Available
2533,Mercedes,EQC,EV,2008,Diesel,Manual,16.13,3391,274,7,Blue,1129402,Used,1st,Expired,South Carloshaven,Yes,No,Available
2534,Mahindra,XUV500,SUV,2011,CNG,Manual,16.65,1247,209,4,Blue,1946209,Used,3rd,Expired,Jamieberg,Yes,Yes,Sold
2535,Nissan,Rogue,SUV,2015,CNG,Manual,14.48,2858,321,5,White,263876,New,3rd,Expired,North Tiffany,No,No,Available
2536,Nissan,Rogue,SUV,2009,Diesel,Automatic,19.89,2345,120,8,Red,3794275,Used,1st,Expired,Lesterstad,Yes,No,Available
2537,Honda,Odyssey,MPV,2020,Diesel,Manual,16.06,4358,263,7,White,1074351,New,3rd,Valid,North Gina,Yes,Yes,Available
2538,Volkswagen,T-Roc,SUV,2024,Diesel,Automatic,16.56,1143,203,7,Black,2587266,Used,3rd,Valid,Daniellehaven,No,Yes,Available
2539,Volkswagen,Tiguan,SUV,2010,Diesel,Manual,14.32,4244,107,4,Red,3961163,New,2nd,Valid,Lake Brian,No,No,Sold
2540,Tata,Tiago,Hatchback,2008,Petrol,Automatic,21.54,3744,79,7,Grey,4418383,New,2nd,Valid,Jamieberg,Yes,Yes,Available
2541,Renault,Triber,Sedan,2007,Diesel,Automatic,18.47,883,138,7,Grey,4046947,New,3rd,Valid,North Tiffany,No,No,Available
2542,Honda,Jazz,Hatchback,2021,Diesel,Automatic,11.03,1974,431,4,Black,4115434,New,1st,Expired,Shawnshire,No,No,Available
2543,Mercedes,E-Class,Sedan,2008,Diesel,Manual,19.24,1544,266,5,Black,3004025,Used,3rd,Expired,North Nancytown,Yes,No,Available
2544,MG,Hector,SUV,2014,Petrol,Manual,14.81,1788,395,2,Grey,2982845,New,2nd,Expired,South James,Yes,Yes,Sold
2545,BMW,X3,SUV,2005,EV,Automatic,21.45,3361,150,4,Silver,4337604,New,1st,Expired,North Mary,Yes,No,Available
2546,Audi,A5 Cabriolet,Convertible,2011,EV,Manual,10.09,3165,52,2,Red,1544650,New,2nd,Expired,Scottfurt,Yes,Yes,Available
2547,Hyundai,Venue,SUV,2007,Petrol,Manual,22.95,2483,366,7,Silver,1655370,Used,2nd,Valid,Baldwinhaven,Yes,Yes,Sold
2548,Skoda,Kodiaq,SUV,2014,Petrol,Manual,17.42,4774,115,8,Grey,2697587,New,1st,Valid,Richmondport,Yes,No,Sold
2549,Tata,Nexon EV,EV,2013,Diesel,Manual,20.28,2114,364,2,White,4081155,Used,3rd,Valid,Lake Krista,No,Yes,Sold
2550,Mahindra,XUV500,SUV,2025,Petrol,Automatic,12.93,3259,95,8,Red,454037,New,3rd,Expired,Baldwinhaven,No,Yes,Available
2551,Renault,K-ZE,EV,2006,Petrol,Manual,11.15,4710,72,7,Silver,3590240,Used,1st,Valid,Linburgh,No,No,Sold
2552,Volkswagen,T-Roc,SUV,2023,Petrol,Automatic,21.62,4842,53,2,Grey,3360014,Used,1st,Valid,Lake Tiffany,Yes,No,Available
2553,Hyundai,Venue,SUV,2025,EV,Manual,21.9,3563,57,8,Silver,2286695,New,1st,Expired,Velazquezmouth,No,Yes,Available
2554,Maruti,Ertiga,MPV,2025,EV,Automatic,16.44,2129,413,2,Green,1536784,New,1st,Valid,West Jennifer,Yes,Yes,Sold
2555,Tata,Harrier,SUV,2017,Petrol,Automatic,11.61,4795,343,4,Red,3295001,New,2nd,Expired,Claudiatown,Yes,No,Sold
2556,Kia,EV6,EV,2018,CNG,Automatic,22.4,4148,274,2,Blue,1359265,Used,2nd,Expired,Daniellehaven,Yes,No,Available
2557,Mahindra,XUV700,SUV,2010,Diesel,Automatic,15.76,893,440,5,Green,3767811,Used,3rd,Expired,Lake Krista,Yes,Yes,Sold
2558,Renault,Clio,Hatchback,2007,CNG,Automatic,18.75,4622,450,5,White,910391,Used,1st,Valid,New Yolanda,No,Yes,Available
2559,Maruti,Ertiga,MPV,2008,CNG,Automatic,12.48,3989,227,5,Red,2996685,New,3rd,Expired,Lake Brian,Yes,Yes,Available
2560,Audi,A5,Coupe,2016,Petrol,Automatic,10.15,1012,64,2,Green,760684,Used,3rd,Valid,North Tiffany,Yes,No,Available
2561,Honda,Jazz,Hatchback,2021,Diesel,Manual,10.28,3324,95,4,White,4484837,New,2nd,Expired,Lake Ashleyside,Yes,Yes,Sold
2562,BMW,3 Series,Sedan,2009,Petrol,Automatic,15.36,1811,370,2,Red,3807213,Used,1st,Expired,Hallport,Yes,Yes,Sold
2563,Renault,K-ZE,EV,2022,Diesel,Manual,24.53,3210,323,2,Green,347067,New,2nd,Valid,Arnoldmouth,Yes,No,Sold
2564,Hyundai,Aura,Sedan,2022,CNG,Automatic,20.13,814,355,5,Red,1416919,New,2nd,Valid,West Isaiah,No,No,Available
2565,Tata,Tiago,Hatchback,2020,EV,Automatic,13.35,2678,314,5,Green,1152697,New,3rd,Valid,North Nancystad,No,No,Sold
2566,Tata,Punch,SUV,2022,Petrol,Automatic,19.35,4496,437,4,Black,4637050,Used,2nd,Valid,North Mary,Yes,Yes,Sold
2567,Toyota,Innova Crysta,SUV,2016,CNG,Automatic,13.46,4682,297,2,White,4507516,New,3rd,Valid,Stephaniemouth,Yes,No,Available
2568,BMW,X1,SUV,2017,Petrol,Automatic,10.99,4242,115,8,White,1205046,New,2nd,Expired,Port Mia,Yes,Yes,Available
2569,Ford,Figo,Hatchback,2022,EV,Manual,15.89,2744,177,4,Blue,1780336,Used,3rd,Valid,West Isaiah,Yes,Yes,Sold
2570,MG,ZS EV,SUV,2020,Diesel,Manual,10.41,1972,386,5,Silver,1009271,New,3rd,Valid,New Brian,Yes,Yes,Sold
2571,Audi,A3,Sedan,2011,Petrol,Automatic,17.8,4205,306,5,Silver,4421068,Used,1st,Expired,North Gina,No,No,Available
2572,Hyundai,Aura,Sedan,2016,EV,Manual,21.23,3093,412,5,White,2402863,New,1st,Valid,North Tiffany,Yes,No,Available
2573,Nissan,Sunny,Sedan,2015,EV,Manual,21.79,952,214,2,White,3854553,New,2nd,Valid,Richmondport,No,Yes,Available
2574,Skoda,Octavia,Sedan,2017,CNG,Manual,17.95,3615,377,7,Black,2849787,New,2nd,Valid,Scottfurt,Yes,No,Available
2575,Renault,K-ZE,EV,2007,Petrol,Automatic,23.82,4575,98,5,Blue,3929328,Used,2nd,Valid,South Michaelmouth,No,Yes,Sold
2576,Toyota,Innova Crysta,SUV,2008,EV,Automatic,10.62,4205,396,5,Grey,2534488,New,2nd,Expired,Hallport,No,No,Sold
2577,Tata,Punch,SUV,2025,EV,Automatic,19.11,1266,68,4,Silver,1067855,Used,3rd,Expired,Jamieberg,No,Yes,Available
2578,Skoda,Fabia,Hatchback,2018,Diesel,Automatic,13.58,1567,381,8,Grey,3489540,New,2nd,Valid,New Josephshire,Yes,Yes,Sold
2579,Mercedes,C-Class,Sedan,2022,Diesel,Manual,12.26,1039,194,4,Black,1244222,Used,1st,Expired,Lake Ashleyside,No,Yes,Sold
2580,MG,ZS EV Hatch,Hatchback,2007,CNG,Automatic,23.7,2229,404,8,White,3425521,Used,3rd,Valid,New Josephshire,No,Yes,Sold
2581,Tata,Altroz,Hatchback,2014,Diesel,Manual,14.43,4703,410,8,Blue,4428789,Used,2nd,Expired,North Nancytown,No,No,Available
2582,Mahindra,XUV500,SUV,2008,EV,Automatic,21.14,3610,204,7,Black,3514073,New,1st,Valid,Daniellehaven,No,No,Available
2583,Hyundai,Kona Electric,EV,2012,Diesel,Automatic,16.62,1705,81,5,Silver,3049278,New,2nd,Expired,Hallport,No,Yes,Available
2584,Skoda,Octavia,Sedan,2024,EV,Automatic,21.95,2671,144,8,Black,3601595,Used,3rd,Expired,South Carloshaven,No,Yes,Available
2585,Volkswagen,T-Roc,SUV,2016,CNG,Manual,11.93,1723,222,2,Green,1544269,Used,3rd,Valid,Scottfurt,Yes,No,Sold
2586,Honda,Jazz,Hatchback,2014,CNG,Automatic,12.02,2333,423,5,White,3645307,New,2nd,Expired,North Bethanyville,No,Yes,Sold
2587,Toyota,Innova Crysta,MPV,2025,Diesel,Automatic,10.13,1539,98,2,Blue,3299301,Used,1st,Valid,Lake Krista,No,No,Sold
2588,Toyota,bZ4X,EV,2025,Diesel,Automatic,23.16,1628,59,7,Red,697210,New,1st,Expired,New Brian,Yes,No,Sold
2589,Mahindra,Marazzo,MPV,2011,EV,Manual,16.47,3824,220,7,White,3463193,Used,1st,Expired,East Johnchester,No,No,Sold
2590,Renault,Clio,Hatchback,2019,Petrol,Manual,11.73,4328,84,2,Blue,1585554,Used,3rd,Expired,Lake Ashleyside,Yes,Yes,Sold
2591,MG,ZS EV Hatch,Hatchback,2012,Petrol,Manual,14.42,1745,351,7,Green,928843,New,3rd,Valid,New John,No,Yes,Sold
2592,BMW,iX,EV,2014,Diesel,Automatic,17.07,3193,153,4,Red,3373217,New,3rd,Expired,North Nancytown,Yes,Yes,Available
2593,Volkswagen,Golf,Hatchback,2021,CNG,Automatic,22.09,1196,391,2,Grey,2451468,New,3rd,Expired,East Johnchester,No,No,Sold
2594,Honda,Odyssey,MPV,2007,EV,Automatic,18.21,4961,221,4,Grey,2395049,New,3rd,Expired,Robertschester,No,Yes,Sold
2595,Hyundai,Staria,MPV,2007,Petrol,Automatic,22.89,2142,75,8,Grey,4322518,Used,2nd,Expired,North Bethanyville,No,No,Sold
2596,Toyota,Fortuner,SUV,2008,Diesel,Manual,17.52,4528,289,8,White,2007429,New,1st,Valid,Amyhaven,Yes,Yes,Available
2597,Audi,A6,Sedan,2021,CNG,Manual,13.98,2461,205,5,Silver,2363412,New,3rd,Expired,Scottfurt,Yes,No,Sold
